ID,LUCID_zip,Wpoor,Bpoor,Wwealthy,Bwealthy,city_B,city_W,poverty_city_Other,US_B,US_W,poverty_US_Other,statusBlack,statusWhite,welfsupp1,welfsupp2,welfsupp3,recip1,recip2,recip3,recip4,recip5,SuppRep1,SuppRep2,SuppRep3,Vote_Biden,Vote_Sanders,Vote_Trump,vote_final,black_contact1,black_contact2,black_contact3,black_quality1,black_quality2,black_quality3,black_quality4,white_contact1,white_contact2,white_contact3,white_quality1,white_quality2,white_quality3,white_quality4,ThermBlack,ThermWhite,ThermHisp,ThermAsian,ThermNatAm,IMS1,IMS2,IMS3,IMS4,IMS5,soc_iss,econ_iss,pol_aff,age,gender,gender_TEXT,receivewelf1,income,edu,LadderSelf,race_White,race_Black,race_NatAm,race_Asian,race_Multiracial,race_Multiracial_TEXT,race_Other,race_Other_TEXT,ethn_NotHispLat,ethn_HispLat,White_ident,Black_ident,State,zip,CALC_VAR_BELOW,WelfSupport,Democrat,PsWhite,recip1R,recip2R,recip3R,HardworkingWelf
590,77541,4,4,5,3,40.00,35.00,25.00,47.00,28.00,25.00,54.00,41.00,4,4,5,4,3,2,4,4,2,2,4,97.00,45.00,2.00,1,2,2,3,4,4,4,4,2,2,2,3,4,2,2,78.00,50.00,74.00,43.00,50.00,6,3,6,6,6,3,3,3,49,1,,0,12,4,6,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,3,45,77541,#NULL!,4.33,1.00,0.00,3.00,4.00,5.00,4.00
593,19464,4,1,5,5,35.00,20.00,45.00,50.00,50.00,0.00,96.00,45.00,5,5,1,2,1,1,1,5,6,2,4,100.00,0.00,95.00,1,5,2,5,5,#NULL!,#NULL!,#NULL!,5,3,#NULL!,5,#NULL!,#NULL!,#NULL!,100.00,60.00,34.00,100.00,0.00,1,3,1,#NULL!,#NULL!,2,3,3,#NULL!,1,,0,14,4,6,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,4,39,19464,#NULL!,3.67,1.00,0.00,5.00,6.00,6.00,4.60
594,91731,4,4,4,3,60.00,40.00,0.00,60.00,40.00,0.00,48.00,40.00,6,6,6,2,2,2,4,5,4,5,3,2.00,100.00,0.00,2,4,1,2,3,3,3,3,3,2,4,3,3,3,3,100.00,100.00,100.00,100.00,100.00,7,4,7,7,7,1,1,3,66,1,,0,13,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,4,#NULL!,5,91731,#NULL!,6.00,1.00,1.00,5.00,5.00,5.00,4.80
595,37664,2,2,2,2,50.00,50.00,0.00,50.00,50.00,0.00,50.00,49.00,5,4,5,3,4,2,3,3,2,5,2,50.00,5.00,100.00,3,2,1,3,5,5,4,5,3,3,3,5,5,4,5,49.00,51.00,49.00,50.00,50.00,7,1,7,7,7,5,5,1,35,1,,0,9,2,5,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,1,#NULL!,44,37664,#NULL!,4.67,0.00,1.00,4.00,3.00,5.00,3.60
597,52501,1,3,6,2,50.00,40.00,10.00,60.00,10.00,30.00,80.00,20.00,5,4,6,5,6,3,4,1,1,6,4,50.00,10.00,100.00,3,1,2,1,5,5,1,5,4,4,4,5,5,5,5,10.00,100.00,33.00,33.00,61.00,7,1,7,6,6,3,1,1,54,1,,0,8,2,5,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,4,#NULL!,16,52501,#NULL!,5.00,0.00,1.00,2.00,1.00,4.00,2.40
600,45039,3,3,4,3,30.00,30.00,40.00,75.00,10.00,15.00,36.00,49.00,3,4,3,3,4,3,4,4,3,4,4,37.00,23.00,73.00,3,2,3,2,2,3,4,4,4,4,2,3,4,2,2,50.00,50.00,50.00,52.00,49.00,1,1,4,6,5,4,6,2,19,1,,0,6,2,3,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,36,45039,#NULL!,3.33,0.00,1.00,4.00,3.00,4.00,3.80
601,90210,3,3,5,4,30.00,50.00,20.00,45.00,15.00,40.00,53.00,74.00,3,3,5,3,5,3,4,3,4,5,3,33.00,17.00,49.00,1,5,4,3,3,3,4,5,5,5,5,3,3,4,5,93.00,93.00,88.00,70.00,72.00,7,3,7,6,6,3,3,2,25,2,,0,5,2,7,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,5,#NULL!,5,90210,#NULL!,3.67,0.00,1.00,4.00,2.00,4.00,3.40
602,60453,4,4,3,3,50.00,20.00,30.00,50.00,20.00,30.00,45.00,11.00,6,6,6,3,1,1,3,4,5,2,4,#NULL!,#NULL!,#NULL!,#NULL!,4,2,4,5,5,5,5,4,3,3,5,5,5,5,100.00,97.00,96.00,100.00,50.00,7,1,7,7,7,1,1,#NULL!,63,1,,0,14,2,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,1,14,60453,#NULL!,6.00,0.00,0.00,4.00,6.00,6.00,4.60
603,78240,3,5,5,3,50.00,20.00,30.00,20.00,80.00,0.00,51.00,51.00,5,4,4,4,4,3,4,4,4,4,4,100.00,85.00,9.00,1,3,3,3,5,5,5,5,2,2,2,5,5,4,4,84.00,83.00,83.00,84.00,89.00,7,7,7,7,7,5,5,3,52,1,,0,5,3,6,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,45,78240,#NULL!,4.33,1.00,0.00,3.00,3.00,4.00,3.60
604,75901,2,5,5,2,70.00,30.00,0.00,80.00,20.00,0.00,35.00,92.00,6,5,6,5,6,6,5,2,5,5,6,37.00,21.00,58.00,3,5,3,4,3,5,5,5,4,2,3,3,1,1,1,100.00,100.00,0.00,2.00,8.00,7,2,7,7,5,6,1,2,45,1,,0,8,3,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,4,45,75901,#NULL!,5.67,0.00,0.00,2.00,1.00,1.00,2.20
605,37127,3,3,3,3,30.00,45.00,25.00,20.00,45.00,35.00,72.00,61.00,2,4,4,1,1,1,4,4,2,3,5,71.00,47.00,0.00,1,4,3,3,2,5,4,5,4,3,3,1,5,1,5,81.00,63.00,72.00,74.00,93.00,7,1,7,7,7,2,4,2,72,1,,0,11,4,6,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,44,37127,#NULL!,3.33,0.00,0.00,6.00,6.00,6.00,5.20
606,20136,1,4,5,2,60.00,10.00,30.00,50.00,5.00,45.00,80.00,39.00,6,6,6,3,3,2,5,4,1,1,4,100.00,48.00,0.00,1,3,1,2,5,3,3,3,3,5,3,5,4,3,4,80.00,92.00,56.00,63.00,64.00,6,3,7,7,7,6,2,3,47,1,,0,19,5,8,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,48,20137,#NULL!,6.00,1.00,0.00,4.00,4.00,5.00,4.40
607,29069,4,4,4,4,40.00,60.00,0.00,40.00,20.00,40.00,31.00,41.00,2,4,5,4,3,3,4,4,5,3,5,8.00,100.00,1.00,2,4,4,4,2,4,4,5,1,2,3,2,2,2,5,95.00,80.00,50.00,51.00,38.00,6,2,6,2,6,1,2,3,65,1,,0,9,3,6,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,4,42,29069,#NULL!,3.67,1.00,0.00,3.00,4.00,4.00,3.80
608,45224,6,1,1,6,0.00,100.00,0.00,0.00,100.00,0.00,100.00,1.00,6,6,6,1,1,1,1,4,1,1,1,100.00,79.00,2.00,1,5,5,3,5,5,5,5,5,1,1,1,5,1,1,100.00,32.00,100.00,100.00,100.00,7,7,7,7,7,4,4,3,51,1,,0,19,4,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,36,45224,#NULL!,6.00,1.00,0.00,6.00,6.00,6.00,4.60
609,34787,2,3,4,3,30.00,30.00,40.00,30.00,60.00,10.00,45.00,75.00,3,3,3,4,3,6,2,1,2,6,2,3.00,30.00,100.00,3,4,2,4,4,4,3,3,5,5,3,4,5,4,3,75.00,100.00,75.00,85.00,70.00,7,2,5,7,7,7,7,1,46,1,,0,15,4,6,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,3,#NULL!,10,34787,#NULL!,3.00,0.00,1.00,3.00,4.00,1.00,2.20
610,60503,4,4,4,4,50.00,25.00,25.00,50.00,20.00,30.00,74.00,65.00,3,3,3,4,3,2,4,4,5,4,2,70.00,0.00,20.00,1,4,3,4,5,4,4,4,4,4,4,5,4,4,4,90.00,100.00,90.00,100.00,100.00,5,2,5,6,5,5,4,2,18,1,,0,16,1,8,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,14,60503,#NULL!,3.00,0.00,1.00,3.00,4.00,5.00,4.00
611,77406,1,1,1,1,33.00,33.00,34.00,33.00,33.00,34.00,50.00,50.00,2,2,2,5,3,4,3,4,6,6,1,0.00,0.00,100.00,3,4,3,5,5,3,5,5,4,4,5,5,3,5,5,100.00,100.00,100.00,100.00,100.00,7,1,7,7,7,4,6,2,18,1,,0,17,1,6,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,1,#NULL!,45,77406,#NULL!,2.00,0.00,1.00,2.00,4.00,3.00,3.20
613,32211,3,2,3,1,20.00,20.00,60.00,10.00,10.00,80.00,47.00,51.00,2,2,3,5,6,4,4,1,6,1,1,13.00,6.00,100.00,3,4,3,4,5,4,3,4,3,3,5,3,4,3,4,47.00,69.00,52.00,51.00,35.00,1,1,3,4,4,4,4,1,31,1,,0,4,1,4,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,1,#NULL!,10,32211,#NULL!,2.33,0.00,1.00,2.00,1.00,3.00,2.20
614,30168,1,2,1,2,50.00,50.00,0.00,50.00,50.00,0.00,67.00,70.00,1,4,3,1,2,6,5,4,1,4,4,58.00,88.00,53.00,2,1,1,2,4,4,3,2,1,1,2,4,3,2,4,77.00,39.00,25.00,65.00,99.00,2,1,1,2,1,3,2,3,51,1,,0,12,3,8,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,3,11,30168,#NULL!,2.67,1.00,0.00,6.00,5.00,1.00,4.20
615,15221,2,4,2,4,20.00,75.00,5.00,60.00,4.00,36.00,57.00,44.00,3,5,3,3,5,4,3,5,2,5,2,26.00,39.00,20.00,3,2,4,1,4,3,3,2,2,3,2,3,4,1,3,30.00,35.00,48.00,56.00,23.00,3,2,4,5,2,6,5,2,47,1,,0,10,3,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,39,15221,#NULL!,3.67,0.00,0.00,4.00,2.00,3.00,3.40
616,38127,2,5,5,2,60.00,10.00,30.00,60.00,10.00,30.00,52.00,9.00,6,5,1,5,4,3,4,4,2,3,6,71.00,0.00,0.00,1,1,5,5,5,5,5,5,1,1,3,5,3,3,5,56.00,56.00,59.00,56.00,54.00,7,1,7,7,6,4,4,4,45,1,,0,5,2,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,44,38127,#NULL!,4.00,0.00,0.00,2.00,3.00,4.00,3.40
617,33176,4,4,5,4,40.00,25.00,35.00,35.00,30.00,35.00,61.00,64.00,4,2,3,5,6,4,1,2,6,6,2,0.00,0.00,100.00,3,1,2,1,4,4,3,4,1,2,3,5,5,3,4,45.00,60.00,32.00,63.00,53.00,6,2,5,6,6,7,7,1,73,2,,0,13,5,7,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,10,33176,#NULL!,3.00,0.00,1.00,2.00,1.00,3.00,1.80
618,38313,4,3,3,2,40.00,55.00,5.00,45.00,40.00,15.00,20.00,14.00,5,4,4,2,3,3,4,4,6,6,1,100.00,100.00,1.00,1,3,2,2,5,4,3,3,3,4,4,4,2,3,4,52.00,94.00,68.00,69.00,100.00,5,3,5,5,5,4,5,2,57,1,,0,1,2,3,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,44,38313,#NULL!,4.33,0.00,1.00,5.00,4.00,4.00,4.20
621,84010,3,3,4,4,10.00,70.00,20.00,60.00,10.00,30.00,60.00,40.00,2,5,2,2,4,3,3,3,6,5,5,50.00,0.00,41.00,3,3,2,5,5,5,5,5,5,5,5,5,5,5,5,99.00,95.00,92.00,100.00,100.00,7,1,7,7,7,5,6,2,18,1,,0,15,1,5,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,2,#NULL!,46,84010,#NULL!,3.00,0.00,1.00,5.00,3.00,4.00,3.60
622,71467,2,2,2,2,45.00,40.00,15.00,40.00,30.00,30.00,79.00,80.00,3,3,6,3,6,3,1,2,6,6,1,5.00,6.00,100.00,3,2,1,1,5,4,4,4,5,5,5,3,3,3,3,100.00,100.00,28.00,4.00,67.00,3,3,3,3,3,4,4,2,31,2,,0,12,2,4,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,2,#NULL!,19,71467,#NULL!,4.00,0.00,1.00,4.00,1.00,4.00,2.40
623,34972,5,5,6,1,50.00,50.00,0.00,75.00,25.00,0.00,70.00,50.00,1,2,1,6,6,4,1,1,6,6,1,0.00,0.00,100.00,3,2,1,1,5,5,1,5,5,2,5,5,5,5,5,52.00,57.00,54.00,53.00,52.00,7,1,7,7,6,7,7,1,57,1,,0,9,5,4,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,4,#NULL!,10,34972,#NULL!,1.33,0.00,1.00,1.00,1.00,3.00,1.40
624,75785,1,5,6,1,10.00,90.00,0.00,70.00,10.00,20.00,10.00,98.00,4,5,6,4,5,4,1,2,6,6,2,3.00,3.00,99.00,3,1,2,1,5,4,3,5,1,4,3,5,5,4,5,50.00,100.00,5.00,36.00,7.00,7,1,7,7,6,7,7,1,62,1,,0,13,2,8,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,5,#NULL!,45,75785,#NULL!,5.00,0.00,1.00,3.00,2.00,3.00,2.20
625,77042,2,5,6,2,70.00,15.00,15.00,80.00,10.00,10.00,83.00,51.00,6,5,6,5,6,5,6,5,1,1,6,85.00,99.00,0.00,2,4,4,4,5,2,3,1,4,5,4,5,5,4,5,70.00,69.00,52.00,19.00,35.00,7,1,7,7,7,2,2,3,35,1,,0,17,6,9,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,45,77042,#NULL!,5.67,1.00,1.00,2.00,1.00,2.00,3.20
626,29501,4,4,1,1,50.00,40.00,10.00,50.00,40.00,10.00,20.00,20.00,4,4,4,4,5,2,4,4,6,6,2,1.00,1.00,100.00,3,4,3,3,5,5,5,5,5,2,4,5,5,5,5,100.00,100.00,94.00,91.00,96.00,1,7,6,7,7,7,7,1,58,1,,0,8,2,5,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,1,#NULL!,31,07205,#NULL!,4.00,0.00,1.00,3.00,2.00,5.00,3.60
627,29464,2,4,5,3,90.00,10.00,0.00,60.00,40.00,0.00,92.00,86.00,3,4,1,4,4,4,3,3,6,6,3,1.00,1.00,98.00,3,1,1,1,5,2,3,4,5,5,5,5,5,3,4,23.00,93.00,68.00,91.00,94.00,5,4,4,5,4,6,6,1,48,2,,0,17,5,8,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,5,#NULL!,42,29466,#NULL!,2.67,0.00,1.00,3.00,3.00,3.00,3.00
628,22572,4,3,3,3,50.00,50.00,0.00,100.00,0.00,0.00,49.00,35.00,4,4,3,6,6,4,1,3,4,4,4,4.00,2.00,100.00,3,1,1,1,3,3,3,3,1,1,3,1,3,3,3,29.00,98.00,37.00,26.00,50.00,4,4,4,4,4,4,4,1,47,2,,0,6,2,5,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,5,#NULL!,48,22572,#NULL!,3.67,0.00,1.00,1.00,1.00,3.00,1.80
629,19348,3,4,6,5,4.00,0.00,96.00,75.00,0.00,25.00,78.00,73.00,1,3,2,4,3,3,4,3,6,6,1,65.00,49.00,100.00,3,5,5,3,5,4,4,5,5,5,5,5,3,5,5,100.00,100.00,23.00,55.00,100.00,7,3,7,5,5,1,7,2,42,1,,0,17,5,7,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,39,19348,#NULL!,2.00,0.00,1.00,3.00,4.00,4.00,3.60
630,34683,3,2,4,2,20.00,10.00,70.00,40.00,20.00,40.00,66.00,27.00,3,1,5,3,5,3,6,2,3,6,4,80.00,31.00,6.00,1,4,2,5,5,2,3,4,3,4,2,2,2,5,3,79.00,100.00,26.00,65.00,20.00,5,1,4,3,4,6,6,3,19,2,,0,9,2,4,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,4,#NULL!,10,34683,#NULL!,3.00,1.00,1.00,4.00,2.00,4.00,3.60
631,91605,2,2,2,2,30.00,50.00,20.00,40.00,40.00,20.00,73.00,80.00,2,2,3,3,3,3,4,4,2,4,5,31.00,63.00,47.00,2,3,4,3,1,4,2,4,3,4,3,1,3,3,3,23.00,35.00,63.00,61.00,38.00,4,4,4,4,3,1,2,2,18,1,,0,2,2,3,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,2,#NULL!,5,91605,#NULL!,2.33,0.00,1.00,4.00,4.00,4.00,4.00
632,33803,1,2,1,2,30.00,20.00,50.00,40.00,40.00,20.00,64.00,56.00,5,4,5,1,1,2,2,4,6,6,1,93.00,10.00,3.00,1,1,2,1,5,3,2,4,3,2,4,3,5,4,4,78.00,90.00,90.00,80.00,81.00,7,1,7,7,7,3,4,2,75,2,,0,8,5,7,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,5,#NULL!,10,33803,#NULL!,4.67,0.00,1.00,6.00,6.00,5.00,4.60
633,20866,4,2,5,5,20.00,75.00,5.00,20.00,75.00,5.00,50.00,50.00,6,5,6,2,2,2,5,5,2,2,5,15.00,100.00,6.00,2,4,1,3,4,4,4,4,3,1,1,1,2,2,2,90.00,25.00,70.00,70.00,80.00,6,2,6,7,6,1,1,2,29,1,,0,5,2,3,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,2,#NULL!,21,20866,#NULL!,5.67,0.00,1.00,5.00,5.00,5.00,5.00
634,38330,2,4,5,3,50.00,30.00,20.00,40.00,30.00,30.00,60.00,70.00,4,4,4,3,2,4,3,3,5,5,2,0.00,0.00,100.00,3,4,1,3,3,3,3,4,5,5,3,3,3,4,4,80.00,80.00,35.00,50.00,65.00,6,2,6,6,6,6,6,1,34,2,,0,10,2,6,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,44,38330,#NULL!,4.00,0.00,1.00,4.00,5.00,3.00,3.60
635,35824,3,5,4,4,50.00,25.00,25.00,50.00,25.00,25.00,49.00,40.00,5,4,5,2,2,2,4,4,4,4,2,76.00,79.00,4.00,1,1,4,3,5,5,3,4,5,4,5,5,5,3,4,50.00,50.00,50.00,50.00,50.00,6,1,7,6,6,2,1,3,32,2,,0,10,2,5,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,1,#NULL!,1,35824,#NULL!,4.67,1.00,1.00,5.00,5.00,5.00,4.60
636,85268,3,3,3,3,10.00,10.00,80.00,20.00,20.00,60.00,30.00,75.00,3,4,3,3,4,3,3,3,6,6,1,75.00,0.00,77.00,3,2,1,2,5,5,5,5,5,5,5,5,5,5,5,75.00,75.00,75.00,75.00,60.00,7,2,7,6,6,5,7,1,66,2,,0,15,5,8,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,2,#NULL!,3,85268,#NULL!,3.33,0.00,1.00,4.00,3.00,4.00,3.40
638,17756,3,4,4,3,70.00,30.00,0.00,70.00,20.00,10.00,50.00,50.00,6,4,6,2,3,2,4,5,4,4,3,100.00,100.00,0.00,1,3,2,3,4,3,4,5,4,4,3,4,3,4,5,100.00,100.00,100.00,100.00,100.00,7,1,7,7,7,2,3,3,35,2,,0,13,2,5,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,1,#NULL!,39,17756,#NULL!,5.33,1.00,1.00,5.00,4.00,5.00,4.60
640,93309,4,3,4,4,5.00,30.00,65.00,35.00,20.00,45.00,90.00,95.00,5,3,4,3,4,3,3,4,4,3,4,90.00,95.00,1.00,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.00,82.00,92.00,100.00,32.00,7,7,7,6,6,4,4,3,42,1,,0,16,5,9,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,4,5,93309,#NULL!,4.00,1.00,0.00,4.00,3.00,4.00,3.60
641,85392,4,3,3,4,60.00,40.00,0.00,60.00,40.00,0.00,58.00,57.00,4,4,4,3,3,3,3,3,1,1,6,75.00,97.00,91.00,3,3,3,3,5,5,5,5,3,4,4,5,5,5,5,93.00,97.00,88.00,93.00,95.00,7,3,7,7,6,3,5,2,24,2,,0,15,4,5,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,3,85392,#NULL!,4.00,0.00,1.00,4.00,4.00,4.00,3.60
644,92129,3,4,3,3,80.00,5.00,15.00,80.00,5.00,15.00,54.00,32.00,4,4,4,3,4,4,3,3,1,3,6,81.00,3.00,2.00,1,2,2,4,5,5,5,5,5,5,5,5,5,5,5,74.00,55.00,27.00,52.00,53.00,4,4,4,4,4,5,5,3,61,1,,0,14,3,7,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,4,5,92129,#NULL!,4.00,1.00,0.00,4.00,3.00,3.00,3.20
645,14871,3,3,2,2,40.00,20.00,40.00,30.00,20.00,50.00,69.00,62.00,5,4,4,3,3,1,2,3,4,4,1,79.00,90.00,45.00,2,1,3,1,4,4,4,4,1,3,3,4,5,4,4,95.00,95.00,95.00,95.00,95.00,7,1,7,7,7,4,5,2,62,1,,0,13,5,6,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,1,#NULL!,33,14871,#NULL!,4.33,0.00,1.00,4.00,4.00,6.00,3.80
646,62269,1,1,1,1,55.00,40.00,5.00,55.00,40.00,5.00,95.00,73.00,6,6,6,1,1,1,6,6,1,1,6,100.00,0.00,0.00,1,5,1,5,5,5,5,5,4,2,2,5,5,3,4,100.00,50.00,77.00,89.00,95.00,7,1,7,7,7,6,5,2,57,1,,0,18,7,8,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,14,62269,#NULL!,6.00,0.00,0.00,6.00,6.00,6.00,6.00
647,75033,3,4,4,3,50.00,50.00,0.00,50.00,50.00,0.00,56.00,54.00,2,3,2,4,5,4,2,4,6,6,1,5.00,5.00,100.00,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,86.00,88.00,88.00,87.00,89.00,5,3,6,6,6,7,7,1,52,1,,0,18,5,8,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,2,45,75033,#NULL!,2.33,0.00,0.00,3.00,2.00,3.00,2.80
648,27704,3,4,3,3,60.00,25.00,15.00,40.00,20.00,40.00,13.00,18.00,4,4,4,2,1,1,3,4,5,1,5,100.00,18.00,22.00,1,3,2,3,3,3,3,3,2,2,2,3,3,3,3,89.00,52.00,15.00,55.00,53.00,7,1,7,7,7,5,5,3,68,1,,0,7,3,2,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,34,27704,#NULL!,4.00,1.00,0.00,5.00,6.00,6.00,4.80
649,10467,3,3,3,3,75.00,15.00,10.00,75.00,20.00,5.00,93.00,61.00,6,4,6,3,1,1,6,6,1,1,6,53.00,27.00,5.00,1,5,5,5,5,5,5,5,1,1,1,1,1,1,1,100.00,5.00,80.00,9.00,57.00,3,4,4,3,2,7,7,3,67,1,,0,12,4,10,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,33,10467,#NULL!,5.33,1.00,0.00,4.00,6.00,6.00,5.60
650,48210,3,3,4,3,60.00,30.00,10.00,50.00,20.00,30.00,87.00,58.00,4,5,6,4,6,1,5,6,1,1,6,100.00,76.00,0.00,1,5,4,5,1,5,3,5,3,4,5,1,3,4,4,100.00,73.00,88.00,25.00,91.00,1,2,1,7,7,4,4,3,58,1,,0,5,2,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,23,48210,#NULL!,5.00,1.00,0.00,3.00,1.00,6.00,4.20
651,46601,3,3,3,3,33.00,33.00,34.00,31.00,31.00,38.00,75.00,75.00,4,3,3,3,3,3,3,3,6,6,1,20.00,5.00,80.00,3,4,4,4,3,3,3,3,4,4,4,3,3,3,3,50.00,50.00,50.00,50.00,50.00,6,2,6,6,4,6,6,2,28,2,,0,19,5,9,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,15,46617,#NULL!,3.33,0.00,1.00,4.00,4.00,4.00,3.60
654,16509,1,1,2,2,30.00,40.00,30.00,30.00,40.00,30.00,40.00,59.00,4,4,5,3,4,4,3,3,3,3,4,76.00,45.00,1.00,2,1,2,4,5,5,5,5,5,5,5,5,5,4,5,100.00,100.00,11.00,8.00,58.00,7,1,7,7,7,4,5,3,70,2,,0,15,3,6,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,1,#NULL!,39,16507,#NULL!,4.33,1.00,1.00,4.00,3.00,3.00,3.20
655,29102,2,2,2,2,40.00,40.00,20.00,40.00,40.00,20.00,40.00,50.00,5,4,5,4,4,3,3,3,5,5,3,100.00,92.00,2.00,1,1,2,2,4,3,2,1,1,1,2,3,2,1,4,92.00,76.00,69.00,60.00,61.00,6,2,6,7,6,4,2,3,65,1,,0,14,2,2,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,4,42,29102,#NULL!,4.67,1.00,0.00,3.00,3.00,4.00,3.20
656,90260,3,4,2,3,10.00,45.00,45.00,25.00,35.00,40.00,60.00,52.00,5,4,4,4,4,3,3,3,2,3,4,99.00,54.00,5.00,1,4,2,4,5,5,5,5,4,2,4,5,5,4,5,91.00,97.00,97.00,94.00,92.00,7,1,1,1,7,3,3,3,70,1,,0,19,3,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,5,90260,#NULL!,4.33,1.00,0.00,3.00,3.00,4.00,3.20
657,75056,2,4,4,3,29.00,56.00,15.00,32.00,59.00,9.00,63.00,80.00,5,4,5,4,4,4,4,4,5,2,6,72.00,74.00,20.00,1,3,3,3,3,3,2,3,3,3,3,2,3,4,3,75.00,69.00,73.00,70.00,70.00,4,4,4,4,4,2,4,3,57,1,,0,17,4,7,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,4,45,75056,#NULL!,4.67,1.00,0.00,3.00,3.00,3.00,3.40
